,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
0,145,145,0,0,0,0,0,0,0,0
1,145,145,0,0,0,0,0,0,0,0
2,145,145,0,0,0,0,0,0,0,0
3,145,145,0,0,0,0,0,0,0,0
4,145,145,0,0,0,0,0,0,0,0
5,145,145,0,0,0,0,0,0,0,0
6,145,145,0,0,0,0,0,0,0,0
7,145,145,0,0,0,0,0,0,0,0
8,145,145,0,0,0,0,0,0,0,0
9,145,145,0,0,0,0,0,0,0,0
10,145,145,0,0,0,0,0,0,0,0
11,145,145,0,0,0,0,0,0,0,0
12,145,145,0,0,0,0,0,0,0,0
13,145,145,0,0,0,0,0,0,0,0
14,145,145,0,0,0,0,0,0,0,0
15,145,145,0,0,0,0,0,0,0,0
16,145,145,0,0,0,0,0,0,0,0
17,145,145,0,0,0,0,0,0,0,0
18,145,145,0,0,0,0,0,0,0,0
19,145,145,0,0,0,0,0,0,0,0
20,145,145,0,0,0,0,0,0,0,0
21,145,145,0,0,0,0,0,0,0,0
22,145,145,0,0,0,0,0,0,0,0
23,145,145,0,0,0,0,0,0,0,0
24,145,145,0,0,0,0,0,0,0,0
25,145,145,0,0,0,0,0,0,0,0
26,145,145,0,0,0,0,0,0,0,0
27,145,145,0,0,0,0,0,0,0,0
28,145,145,0,0,0,0,0,0,0,0
29,145,145,0,0,0,0,0,0,0,0
30,145,145,0,0,0,0,0,0,0,0
31,145,145,0,0,0,0,0,0,0,0
32,145,145,0,0,0,0,0,0,0,0
33,145,145,0,0,0,0,0,0,0,0
34,145,145,0,0,0,0,0,0,0,0
35,145,145,0,0,0,0,0,0,0,0
36,145,145,0,0,0,0,0,0,0,0
37,145,145,0,0,0,0,0,0,0,0
38,145,145,0,0,0,0,0,0,0,0
39,145,145,0,0,0,0,0,0,0,0
40,0,0,0,0,0,145,0,145,0,0
41,0,0,0,0,0,145,0,145,0,0
42,0,0,0,145,145,0,0,0,0,0
43,0,0,0,0,0,145,0,0,145,0
44,0,0,145,0,0,145,0,0,0,0
45,0,0,0,0,145,0,0,0,0,145
46,0,0,145,0,0,0,145,0,0,0
47,0,0,0,0,145,0,145,0,0,0
48,0,0,145,0,0,0,0,145,0,0
49,0,0,0,0,0,0,145,0,145,0
50,0,0,0,145,0,0,0,0,0,145
51,0,0,0,0,145,0,0,0,0,145
52,0,0,145,0,0,0,145,0,0,0
53,0,0,0,145,0,0,0,0,0,145
54,0,0,0,0,0,0,145,0,0,145
55,0,0,0,0,0,0,0,145,0,145
56,0,0,0,145,0,145,0,0,0,0
57,0,0,0,0,0,145,0,0,145,0
58,0,0,0,145,0,0,145,0,0,0
59,0,0,0,0,0,0,145,0,0,145
60,0,0,0,145,0,0,0,0,0,145
61,0,0,0,0,145,0,0,0,0,145
62,0,0,0,0,0,145,0,0,0,145
63,0,0,0,0,0,0,145,0,0,145
64,0,0,0,145,0,0,0,0,145,0
65,0,0,0,0,145,145,0,0,0,0
66,0,0,0,0,0,145,145,0,0,0
67,0,0,145,0,145,0,0,0,0,0
68,0,0,0,0,0,0,0,145,0,145
69,0,0,0,0,145,0,0,0,145,0
70,0,0,0,0,0,0,145,145,0,0
71,0,0,0,145,0,0,0,0,145,0
72,0,0,145,0,0,145,0,0,0,0
73,0,0,0,0,145,0,0,0,145,0
74,0,0,145,0,0,0,0,0,145,0
75,0,0,0,0,0,0,0,145,145,0
76,0,0,0,145,145,0,0,0,0,0
77,0,0,0,145,0,145,0,0,0,0
78,0,0,0,145,145,0,0,0,0,0
79,0,0,0,0,0,145,145,0,0,0
80,0,0,145,0,0,145,0,0,0,0
81,0,0,0,145,0,0,0,145,0,0
82,0,0,145,0,0,145,0,0,0,0
83,0,0,0,0,0,0,0,145,0,145
84,0,0,0,0,0,0,0,145,0,145
85,0,0,145,0,0,0,0,0,0,145
86,0,0,145,0,0,0,0,145,0,0
87,0,0,0,0,145,0,145,0,0,0
88,0,0,0,0,0,0,145,0,145,0
89,0,0,0,145,0,0,0,0,0,145
90,0,0,145,0,0,0,145,0,0,0
91,0,0,0,145,145,0,0,0,0,0
92,0,0,0,0,0,0,145,0,0,145
93,0,0,0,0,0,145,0,0,0,145
94,0,0,0,0,145,0,145,0,0,0
95,0,0,145,0,145,0,0,0,0,0
96,0,0,145,0,145,0,0,0,0,0
97,0,0,0,0,145,0,0,0,0,145
98,0,0,0,0,0,0,0,145,145,0
99,0,0,0,0,0,0,145,0,0,145
